campaign_id,date,channel,region,product,impressions,clicks,spend,revenue
1718,2023-11-17,Email,South,Product_B,46680,6821,1808,4672
1719,2023-10-13,Email,Central,Product_D,88776,9079,5547,16196
1720,2024-12-05,Email,South,Product_C,94404,8117,2781,10196
1721,2023-06-27,Social Media,East,Product_B,27965,2621,4167,12034
1722,2024-05-23,Email,South,Product_D,64483,7118,5050,12098
1723,2023-09-18,Billboard,North,Product_C,17309,2515,3208,8916
1724,2023-07-13,Email,West,Product_D,73174,6710,2122,5075
1725,2023-02-22,TV,West,Product_A,63438,4517,4069,5822
1726,2023-02-25,Social Media,North,Product_C,15085,1309,1221,5303
1727,2024-12-04,TV,South,Product_A,87546,7819,3250,8186
1728,2023-10-11,Email,West,Product_B,31210,1275,653,2773
1729,2023-12-29,Google Ads,South,Product_A,73575,6752,16404,40511
1730,2024-01-28,Google Ads,Central,Product_A,22023,501,1190,4047
1731,2024-05-12,Social Media,North,Product_B,54267,2221,2836,4365
1732,2023-08-14,Email,North,Product_A,32296,3357,1380,6097
1733,2024-04-01,Google Ads,South,Product_A,11747,789,1314,3039
1734,2024-09-21,TV,North,Product_C,27886,3721,4414,15554
1735,2023-11-26,Social Media,West,Product_D,58958,5596,6274,21683
1736,2024-12-16,Partners,West,Product_B,53953,2104,1661,3544
1737,2023-10-25,Google Ads,West,Product_D,4181,443,864,1987
1738,2024-12-31,Social Media,West,Product_C,48123,3047,4063,16752
1739,2023-04-02,TV,East,Product_C,30957,1475,2741,4683
1740,2023-08-13,Billboard,Central,Product_B,5757,846,623,1597
1741,2023-06-12,Social Media,Central,Product_A,33819,713,1516,3495
1742,2024-03-22,Email,South,Product_B,54669,2931,1355,2128
1743,2023-02-23,Billboard,South,Product_C,72819,5522,4461,6083
1744,2023-07-20,Billboard,North,Product_A,14305,681,844,2793
1745,2024-07-20,Email,South,Product_B,70947,9968,2964,5472
1746,2023-10-06,Billboard,North,Product_A,52616,1520,544,801
1747,2024-09-15,Email,Central,Product_C,61608,2736,697,1050
1748,2024-10-17,Billboard,North,Product_A,50469,1464,943,2645
1749,2024-02-09,Billboard,Central,Product_D,69819,5259,5663,18575
1750,2024-08-14,Partners,West,Product_C,69612,9826,5734,16212
1751,2023-02-07,Google Ads,North,Product_C,40117,1050,2908,6284
1752,2023-01-25,Email,West,Product_B,99344,1216,500,1220
1753,2024-08-27,Partners,South,Product_C,52951,2341,873,1739
1754,2024-05-13,TV,West,Product_D,49702,6636,7573,14054
1755,2023-05-30,Partners,North,Product_C,50025,872,872,2348
1756,2024-03-19,Social Media,Central,Product_C,47500,5935,8563,17672
1757,2024-05-05,Social Media,East,Product_C,26359,1408,1917,2227
1758,2024-12-29,Billboard,East,Product_A,4235,344,363,854
1759,2023-12-09,Billboard,West,Product_C,82496,4596,3408,12551
1760,2024-03-24,TV,West,Product_A,88335,10520,16472,35560
1761,2023-06-07,TV,East,Product_D,96872,10767,8908,20644
1762,2023-04-06,Billboard,West,Product_C,52694,2151,758,904
1763,2024-03-04,Billboard,South,Product_D,20876,1456,1429,4695
1764,2023-03-09,Google Ads,North,Product_C,96320,7471,5667,19505
1765,2024-11-19,TV,North,Product_A,88741,6597,12132,47522
1766,2024-04-25,Email,Central,Product_C,83775,8636,4024,15319
1767,2024-08-26,Billboard,East,Product_B,30648,3803,3120,8598
1768,2023-11-04,TV,West,Product_A,78554,4088,7280,10142
1769,2023-08-17,Google Ads,South,Product_D,21087,2944,6693,17533
1770,2024-02-14,TV,Central,Product_C,40201,858,566,1923
1771,2023-03-09,Email,North,Product_D,54205,6727,1630,3141
1772,2024-01-15,Social Media,East,Product_B,64769,8619,11509,47214
1773,2024-02-20,TV,South,Product_C,32881,3139,2083,3543
1774,2024-01-21,Social Media,North,Product_A,11788,1431,665,1887
1775,2023-04-05,Partners,South,Product_A,1273,96,37,99
1776,2024-11-26,Partners,East,Product_A,6299,208,163,370
1777,2023-03-26,Social Media,Central,Product_A,26198,3157,6518,23072
1778,2023-10-01,Billboard,East,Product_A,81312,4051,1530,3949
1779,2024-10-20,Partners,Central,Product_A,66066,6270,8242,15774
1780,2024-11-11,Google Ads,West,Product_D,48022,6878,9184,34213
1781,2024-03-04,Google Ads,East,Product_C,28596,1249,1195,1686
1782,2024-08-24,Social Media,South,Product_A,59840,1654,2896,5747
1783,2023-11-24,Billboard,South,Product_D,58060,3912,5538,19367
1784,2024-08-24,Email,South,Product_D,87007,1282,312,456
1785,2023-02-02,Email,West,Product_B,66223,4959,3619,15242
1786,2024-04-05,Google Ads,East,Product_D,87298,4720,13202,43119
1787,2023-01-08,Google Ads,East,Product_D,13218,1033,3070,7065
1788,2023-09-03,Billboard,Central,Product_D,37419,5127,5972,17666
1789,2024-10-08,Email,East,Product_C,45194,469,206,734
1790,2023-08-05,Google Ads,East,Product_C,70582,4566,8533,31896
1791,2023-07-21,TV,North,Product_D,95254,8833,7634,29678
1792,2023-10-19,Email,North,Product_D,78243,7651,4782,15761
1793,2024-04-19,Billboard,Central,Product_B,42311,5368,3046,8131
1794,2023-02-09,Google Ads,Central,Product_C,52748,2487,4660,9486
1795,2024-04-05,Google Ads,West,Product_A,57362,957,748,2679
1796,2024-07-13,TV,North,Product_C,79675,8195,9789,29472
1797,2024-07-19,Email,North,Product_B,51990,4601,1597,3749
1798,2024-12-02,TV,North,Product_C,85783,3807,4445,9783
1799,2023-09-22,Google Ads,East,Product_C,55470,1811,2940,8957
1800,2023-10-23,Email,Central,Product_A,10991,1622,1093,2787
1801,2023-09-03,Social Media,East,Product_B,15859,1856,1962,6483
1802,2024-07-01,TV,Central,Product_A,64077,6633,5606,11236
1803,2023-12-28,Google Ads,West,Product_B,72474,10312,24137,97755
1804,2023-03-30,Social Media,South,Product_B,45839,1487,2851,7984
1805,2024-10-08,Email,North,Product_C,52023,6293,2576,10562
1806,2024-02-17,Google Ads,South,Product_B,82405,8178,20087,50092
1807,2023-08-21,Partners,West,Product_D,51760,2852,2471,6688
1808,2023-07-12,Social Media,Central,Product_C,3244,480,1022,3028
1809,2023-01-08,Email,West,Product_A,18574,2377,1204,2691
1810,2023-05-20,TV,West,Product_C,16696,1627,735,2347
1811,2023-11-16,Billboard,West,Product_C,6103,794,290,834
1812,2023-05-21,Partners,East,Product_D,21058,1038,1598,8118
1813,2024-01-08,Social Media,West,Product_C,97813,5083,2495,8843
1814,2024-12-29,Social Media,South,Product_A,48517,1255,2766,8428
1815,2023-05-07,Google Ads,Central,Product_B,77313,9436,10904,28789
1816,2024-07-17,Billboard,North,Product_C,73399,7494,3151,9949
1817,2023-11-16,TV,North,Product_C,36264,4125,2553,5613
1818,2023-01-05,Social Media,West,Product_A,62502,7708,9101,12790
1819,2024-07-28,Google Ads,North,Product_C,23069,828,2321,5753
1820,2023-01-18,TV,South,Product_B,23199,2628,4508,12186
1821,2024-02-22,Social Media,Central,Product_C,76588,9286,17153,34735
1822,2023-03-02,TV,South,Product_D,26227,3291,2857,6752
1823,2024-02-26,Billboard,East,Product_C,33640,3239,4429,12343
1824,2024-09-11,TV,North,Product_A,54155,5020,8006,27033
1825,2024-10-18,Billboard,North,Product_B,18360,2011,1160,1794
1826,2023-03-15,Partners,West,Product_B,29591,1441,731,910
1827,2023-04-24,Partners,North,Product_D,15018,867,846,1720
1828,2023-05-07,Email,East,Product_D,50640,5182,2892,6192
1829,2024-10-12,Google Ads,South,Product_D,47291,1717,3774,12341
1830,2024-05-15,Email,West,Product_A,34044,355,151,307
1831,2023-03-03,Partners,West,Product_C,27717,1881,2979,4785
1832,2024-03-12,Social Media,West,Product_A,77871,5732,5707,9650
1833,2023-10-10,TV,West,Product_C,22031,1701,1872,4011
1834,2024-10-22,TV,West,Product_B,73318,5964,11297,22708
1835,2024-06-18,Email,North,Product_C,87283,7184,2414,4469
1836,2023-04-20,Google Ads,East,Product_C,33020,3833,8448,26077
1837,2024-06-26,Google Ads,West,Product_A,20542,2962,4104,13659
1838,2024-08-04,Email,North,Product_D,26351,954,562,1772
1839,2024-12-13,Email,Central,Product_B,83424,5528,3621,11295
1840,2023-04-09,TV,West,Product_B,33097,1835,3252,8988
1841,2024-06-29,Email,West,Product_B,57468,8278,1323,2324
1842,2023-05-21,Google Ads,West,Product_A,27864,2100,3956,10082
1843,2024-07-15,TV,South,Product_B,97734,3912,3886,4372
1844,2024-08-24,TV,North,Product_C,85281,7880,8823,16141
1845,2023-08-31,Billboard,North,Product_A,33809,4082,3854,13696
1846,2023-02-15,TV,East,Product_B,87153,10111,15832,60029
1847,2023-08-10,TV,East,Product_A,12627,1016,779,1602
1848,2024-12-14,Email,East,Product_D,73913,7940,1319,2475
1849,2023-01-22,Partners,East,Product_B,23553,2947,1997,2601
1850,2023-08-03,Google Ads,South,Product_C,61405,1140,1913,4189
1851,2023-07-29,Email,East,Product_D,21175,2251,1463,2573
1852,2023-06-25,Email,North,Product_B,90710,11611,4670,6352
1853,2023-03-16,Google Ads,West,Product_A,57966,2440,6222,13636
1854,2024-07-22,Partners,Central,Product_C,60382,1934,3376,9947
1855,2024-04-04,TV,South,Product_D,37592,2037,2790,12550
1856,2023-01-21,Google Ads,West,Product_C,50220,5933,10179,18443
1857,2024-12-12,Google Ads,North,Product_B,97600,10544,30355,53448
1858,2024-10-27,Billboard,South,Product_A,68889,2422,3272,9661
1859,2023-02-21,Billboard,Central,Product_A,32653,2790,1116,2373
1860,2023-09-25,Email,Central,Product_B,24371,393,174,490
1861,2023-08-14,Partners,North,Product_B,82899,5962,5610,12945
1862,2023-11-26,TV,South,Product_C,45260,642,1043,4192
1863,2024-12-08,Social Media,North,Product_A,43270,1431,2555,5915
1864,2024-12-05,Google Ads,West,Product_A,58537,7007,13268,37784
1865,2024-09-11,Social Media,South,Product_C,42005,2649,1741,7166
1866,2023-10-27,Email,South,Product_A,72535,8978,4580,13281
1867,2024-05-17,Billboard,North,Product_B,24032,3013,1948,4316
1868,2024-01-24,TV,North,Product_D,62251,851,1156,1492
1869,2023-09-09,TV,East,Product_C,12624,765,937,2496
1870,2024-07-30,Social Media,South,Product_D,20565,2502,3430,12572
1871,2023-02-20,Email,East,Product_B,76605,4791,839,2963
1872,2023-02-24,TV,South,Product_B,54763,5163,7139,17273
1873,2023-01-18,Billboard,Central,Product_B,17484,332,206,257
1874,2024-02-06,Email,Central,Product_A,73848,10200,6049,14853
1875,2024-10-21,Google Ads,Central,Product_D,66332,8839,10585,23757
1876,2023-07-12,Billboard,North,Product_D,36101,1585,1755,3058
1877,2024-11-25,Email,South,Product_C,54430,2811,456,1946
1878,2023-05-14,Email,Central,Product_D,29032,713,517,1075
1879,2023-02-11,TV,East,Product_D,21535,1284,2055,8507
1880,2023-02-13,Google Ads,West,Product_B,95519,9991,14145,39763
1881,2023-01-24,Partners,North,Product_D,50449,2677,3905,14394
1882,2024-06-27,Billboard,North,Product_B,96784,2444,1441,4726
1883,2023-10-10,Email,South,Product_D,80966,10237,1913,4451
1884,2024-12-04,Partners,North,Product_C,32302,1248,814,3815
1885,2023-07-18,Billboard,East,Product_C,93914,2545,2988,12437
1886,2023-04-03,Social Media,Central,Product_D,69971,5269,10703,14118
1887,2023-07-23,Google Ads,Central,Product_A,83689,8789,15663,31255
1888,2023-08-20,Social Media,West,Product_A,95812,1988,1194,4661
1889,2024-05-23,Email,West,Product_A,61517,8889,5911,23070
1890,2024-06-21,Social Media,North,Product_B,28355,3540,7947,9554
1891,2024-02-29,Social Media,Central,Product_B,79275,6606,3128,9070
1892,2024-10-14,Partners,West,Product_C,96585,4801,8260,16866
1893,2024-03-01,Social Media,Central,Product_B,52348,3219,6038,8140
1894,2023-11-15,Billboard,North,Product_A,69938,6958,6888,10684
1895,2023-08-25,TV,Central,Product_D,45951,5850,7830,25076
1896,2023-06-24,Partners,South,Product_B,80504,7589,4227,7679
1897,2023-12-12,TV,North,Product_A,34442,4846,7330,23403
1898,2024-06-16,Billboard,West,Product_A,49081,4823,5949,13879
1899,2024-02-09,TV,West,Product_A,69070,7398,4338,9232
1900,2023-01-19,Social Media,South,Product_A,69191,9264,10193,27066
1901,2023-01-28,TV,South,Product_D,10526,577,918,1293
1902,2023-08-12,Email,East,Product_C,7822,973,443,905
1903,2024-05-12,Partners,West,Product_D,74580,7471,4106,8445
1904,2023-09-28,Email,North,Product_A,32732,1720,830,3734
1905,2023-07-18,Email,East,Product_B,63506,8306,5794,19693
1906,2024-02-22,Social Media,South,Product_B,85559,5339,9358,16818
1907,2024-04-07,Partners,North,Product_A,67505,4155,4737,18302
1908,2023-10-20,Billboard,South,Product_A,94670,14139,21070,49807
1909,2024-09-04,Partners,Central,Product_D,82852,7471,6546,19832
1910,2024-07-19,Partners,Central,Product_D,12751,1714,1309,3416
1911,2024-01-29,Partners,Central,Product_B,20258,1139,562,873
1912,2023-11-14,Billboard,Central,Product_B,23953,3225,1386,5905
1913,2023-08-17,Email,South,Product_D,53980,4801,3487,6126
1914,2023-01-24,Billboard,West,Product_B,53165,5297,4495,14123
1915,2024-10-19,TV,South,Product_B,41567,3684,7336,16160
1916,2023-11-30,Partners,Central,Product_C,86221,3807,6396,14622
1917,2023-01-18,Email,North,Product_C,54408,7302,1611,3340
1918,2024-09-16,TV,East,Product_A,72991,8951,14809,43134
1919,2024-07-11,Partners,South,Product_D,87627,4139,5989,13635
1920,2024-02-21,Partners,North,Product_B,2957,262,388,811
1921,2023-05-30,Google Ads,Central,Product_C,75908,4338,12220,26533
1922,2023-10-01,TV,Central,Product_B,32536,3001,4912,15366
1923,2023-02-11,Social Media,South,Product_D,99609,4116,1900,6625
1924,2024-02-05,TV,North,Product_A,16307,2066,3349,6885
1925,2024-11-15,Google Ads,Central,Product_C,4340,72,54,162
1926,2023-10-13,Social Media,East,Product_A,97695,5372,6799,28432
1927,2024-06-18,Google Ads,Central,Product_D,85157,5753,5435,15040
1928,2023-10-14,Email,North,Product_D,58756,4229,1348,2899
1929,2024-04-04,Google Ads,West,Product_D,89000,2510,2332,4258
1930,2024-05-18,Partners,West,Product_D,7251,1069,1220,3459
1931,2023-09-27,Social Media,West,Product_C,9802,1429,1153,2288
1932,2023-05-16,Email,East,Product_B,27557,1605,1166,2121
1933,2023-03-23,TV,North,Product_B,22531,2364,1242,2199
1934,2023-08-13,TV,South,Product_C,18348,1384,1762,6427
1935,2023-07-14,Google Ads,West,Product_A,88539,7643,10218,34594
1936,2023-06-22,Billboard,East,Product_A,19461,2548,1663,3182
1937,2024-03-17,Email,East,Product_A,31999,2343,1310,4403
1938,2024-07-01,Social Media,South,Product_D,98113,11845,19557,30581
1939,2023-01-15,Google Ads,North,Product_D,78200,6652,6903,18158
1940,2024-03-05,Google Ads,Central,Product_C,97278,12273,30468,94363
1941,2024-03-12,Google Ads,Central,Product_B,16071,2068,2120,6052
1942,2023-01-30,Email,South,Product_D,97834,1292,802,2696
1943,2024-03-14,TV,North,Product_D,63694,6879,7183,23245
1944,2024-02-19,Billboard,South,Product_A,48852,5717,4295,8746
1945,2023-06-25,Google Ads,South,Product_C,43977,4588,3701,11250
1946,2024-01-10,Social Media,East,Product_D,14749,1565,1844,2572
1947,2024-10-28,Google Ads,North,Product_B,43911,3930,11496,49570
1948,2024-07-24,Billboard,Central,Product_C,31830,2234,2302,5258
1949,2023-01-17,Google Ads,South,Product_A,44369,5402,15575,42144
1950,2024-07-09,TV,Central,Product_C,67500,9832,14132,33741
1951,2024-09-16,Billboard,Central,Product_A,85839,1868,1337,4116
1952,2023-02-06,Partners,West,Product_A,47784,6656,4522,12525
1953,2024-05-04,Google Ads,Central,Product_B,4436,624,1051,1923
1954,2024-09-20,Social Media,West,Product_D,81010,6845,7817,15742
1955,2024-03-22,Billboard,West,Product_B,17972,985,977,3072
1956,2024-10-20,Billboard,East,Product_A,53244,5329,5962,19118
1957,2024-12-13,Email,North,Product_C,52138,3301,1722,5764
1958,2023-02-01,Partners,North,Product_B,37647,5118,3051,12442
1959,2023-10-02,Email,South,Product_D,61383,5714,1529,4331
1960,2023-10-29,Google Ads,South,Product_B,90591,7662,15190,30858
1961,2023-08-16,Google Ads,Central,Product_A,45588,3040,3726,14951
1962,2023-07-11,Billboard,East,Product_D,24317,3354,2388,4790
1963,2024-02-18,Billboard,South,Product_B,46000,3871,4792,9693
1964,2024-05-31,Social Media,Central,Product_D,49395,3023,6538,15275
1965,2024-01-31,Billboard,East,Product_A,80938,4440,3930,15028
1966,2023-08-18,Social Media,South,Product_C,83329,8103,16448,73381
1967,2023-03-18,Social Media,West,Product_D,22602,374,519,1776
1968,2023-10-03,Social Media,North,Product_C,28549,1862,1133,1935
1969,2023-12-02,Google Ads,North,Product_B,96542,3310,6906,13382
1970,2024-06-21,Social Media,South,Product_D,59632,7705,4102,13747
1971,2023-06-03,Partners,North,Product_C,12421,185,156,440
1972,2023-05-05,Partners,Central,Product_D,74595,1374,1889,3409
1973,2023-10-06,Email,South,Product_B,68404,5728,3802,7190
1974,2023-05-21,Email,Central,Product_D,55536,1009,347,1195
1975,2024-04-05,Billboard,West,Product_C,40144,5249,2445,8032
1976,2024-11-16,Email,Central,Product_C,97061,8965,6532,20306
1977,2024-12-30,Billboard,East,Product_B,66802,1873,2715,13129
1978,2024-12-10,TV,East,Product_A,18842,2648,1085,1376
1979,2023-11-11,Email,South,Product_B,10535,1518,347,1576
1980,2023-04-29,Email,East,Product_A,28308,305,107,139
1981,2024-10-10,TV,Central,Product_B,90390,2174,1924,7083
1982,2024-01-28,TV,Central,Product_D,19883,1589,2797,9266
1983,2024-04-04,Partners,West,Product_C,85298,5788,8078,17796
1984,2024-12-21,Google Ads,East,Product_C,28413,4061,3114,7570
1985,2024-12-25,Billboard,North,Product_B,25959,3299,1489,5511
1986,2024-10-22,Social Media,East,Product_A,8731,548,254,370
1987,2023-09-26,TV,South,Product_B,95050,8305,7906,25969
1988,2024-02-18,Billboard,North,Product_D,24192,2907,4011,9666
1989,2024-01-07,Billboard,East,Product_D,18782,1184,1580,5453
1990,2024-09-25,Social Media,Central,Product_D,51123,6950,10055,31265
1991,2024-07-16,Google Ads,West,Product_A,85596,6473,4867,12829
1992,2023-08-11,Billboard,Central,Product_B,4836,268,135,413
1993,2024-09-21,Google Ads,West,Product_B,14213,1600,4029,13310
1994,2024-10-17,Email,South,Product_B,31992,4336,1496,4607
1995,2024-08-14,Billboard,South,Product_C,73868,10456,6484,13284
1996,2024-04-19,Partners,West,Product_B,22176,2731,2064,8295
1997,2023-09-25,Email,Central,Product_D,81112,8936,1964,7787
1998,2024-08-19,TV,North,Product_B,75847,2609,1335,1854
1999,2024-09-02,TV,Central,Product_D,95209,2451,2903,9725
2000,2024-08-16,Billboard,Central,Product_B,18126,559,712,1827
